192.0,960.0,0.0,10.0,192.0
960.0,3313.0,76.8,15.0,960.0
3313.0,7754.0,429.75,25.0,3313.0
7754.0,15967.0,1540.0,28.0,7754.0
15967.0,34483.0,3839.64,33.0,15967.0
34483.0,34625.0,9949.92,35.0,34483.0
34625.0,0.0,9999.62,39.6,34625.0
