358.0,1127.0,0.0,10.0,358.0
1127.0,3479.0,76.9,15.0,1127.0
3479.0,6658.0,429.7,25.0,3479.0
6658.0,9960.0,1224.45,28.0,6658.0
9960.0,17504.0,2149.01,33.0,9960.0
17504.0,19727.0,4638.53,35.0,17504.0
19727.0,0.0,5416.58,39.6,19727.0
