575.0,2881.0,0.0,10.0,575.0
2881.0,9938.0,230.6,15.0,2881.0
9938.0,23263.0,1289.15,25.0,9938.0
23263.0,47900.0,4620.4,28.0,23263.0
47900.0,103450.0,11518.76,33.0,47900.0
103450.0,103875.0,29850.26,35.0,103450.0
103875.0,0.0,29999.01,39.6,103875.0
