1150.0,5763.0,0.0,10.0,1150.0
5763.0,19875.0,461.3,15.0,5763.0
19875.0,46525.0,2578.1,25.0,19875.0
46525.0,95800.0,9240.6,28.0,46525.0
95800.0,206900.0,23037.6,33.0,95800.0
206900.0,207750.0,59700.6,35.0,206900.0
207750.0,0.0,59998.1,39.6,207750.0
