8600.0,27050.0,0.0,10.0,8600.0
27050.0,83500.0,1845.0,15.0,27050.0
83500.0,159800.0,10312.5,25.0,83500.0
159800.0,239050.0,29387.5,28.0,159800.0
239050.0,420100.0,51577.5,33.0,239050.0
420100.0,473450.0,111324.0,35.0,420100.0
473450.0,0.0,129996.5,39.6,473450.0
