88.0,443.0,0.0,10.0,88.0
443.0,1529.0,35.5,15.0,443.0
1529.0,3579.0,198.4,25.0,1529.0
3579.0,7369.0,710.9,28.0,3579.0
7369.0,15915.0,1772.1,33.0,7369.0
15915.0,15981.0,4592.28,35.0,15915.0
15981.0,0.0,4615.38,39.6,15981.0
