8.8,44.3,0.0,10.0,8.8
44.3,152.9,3.55,15.0,44.3
152.9,357.9,19.84,25.0,152.9
357.9,736.9,71.09,28.0,357.9
736.9,1591.5,177.21,33.0,736.9
1591.5,1598.1,459.23,35.0,1591.5
1598.1,0.0,461.54,39.6,1598.1
