331.0,1040.0,0.0,10.0,331.0
1040.0,3212.0,70.9,15.0,1040.0
3212.0,6146.0,396.7,25.0,3212.0
6146.0,9194.0,1130.2,28.0,6146.0
9194.0,16158.0,1983.64,33.0,9194.0
16158.0,18210.0,4281.76,35.0,16158.0
18210.0,0.0,4999.96,39.6,18210.0
