165.0,520.0,0.0,10.0,165.0
520.0,1606.0,35.5,15.0,520.0
1606.0,3073.0,198.4,25.0,1606.0
3073.0,4597.0,565.15,28.0,3073.0
4597.0,8079.0,991.87,33.0,4597.0
8079.0,9105.0,2140.93,35.0,8079.0
9105.0,0.0,2500.03,39.6,9105.0
