96.0,480.0,0.0,10.0,96.0
480.0,1656.0,38.4,15.0,480.0
1656.0,3877.0,214.8,25.0,1656.0
3877.0,7983.0,770.05,28.0,3877.0
7983.0,17242.0,1919.73,33.0,7983.0
17242.0,17313.0,4975.2,35.0,17242.0
17313.0,0.0,5000.05,39.6,17313.0
