717.0,2254.0,0.0,10.0,717.0
2254.0,6958.0,153.7,15.0,2254.0
6958.0,13317.0,859.3,25.0,6958.0
13317.0,19921.0,2449.05,28.0,13317.0
19921.0,35008.0,4298.17,33.0,19921.0
35008.0,39454.0,9276.88,35.0,35008.0
39454.0,0.0,10832.98,39.6,39454.0
