44.0,222.0,0.0,10.0,44.0
222.0,764.0,17.8,15.0,222.0
764.0,1789.0,99.1,25.0,764.0
1789.0,3685.0,355.35,28.0,1789.0
3685.0,7958.0,886.23,33.0,3685.0
7958.0,7990.0,2296.32,35.0,7958.0
7990.0,0.0,2307.52,39.6,7990.0
